Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
Salt_Industry_India,14962,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"They  considered  Bombay  salt  to  be  so  inferior  as  not  to  be  able  to 
find  any  market  in  Bengal  and  they  ruled  out  the  Sind  sources  near  Karachi 
as  incapable  of  further  expansion  because  of  shortage  of  labour  supply."
Salt_Industry_India,14963,Salt anchor|Commodity circuits,no,no,,"Tuticorin  salt  they  thought  was  fit  for  Bengal,  but  the  production  could 
not  be  appreciably  increased  as  pit  brine  was  used,  the  supply  of  which 
was  limited."
Salt_Industry_India,14964,Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines | government of india -[governs/Political economy]-> mandi | government of india -[governs/Political economy]-> salt sources,"The  Government  of  India  accepted  the  views  of  the  Central 
Board  of  Revenue,  and  the  matter  was  not  referred  to  the  Tariff  Board."
Salt_Industry_India,14966,Salt anchor|Commodity circuits,no,no,,"The  Tariff  Board  was  asked 
to  report,  ‘^whether  having  regard  to  all  relevant  considerations  it  is  desirable 
in  national  interests  to  take  steps  to  encourage  the  production  of  salt  in 
India  suitable  for  markets  now  served  by  foreign  salt  and  what  measures 
were  to  be  adopted’ h 


B.— Tariff  Board’s  Report 

The  Board  examined  the  question  and  submitted  their  report  in 
September  1930."
Salt_Industry_India,14967,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"Their  main  conclusions  are  shown  in  an  outline  below: — 

(1)  That  fine  white  crushed  salt  of  the  quality  requisite  to  enable  the 

foreign  article  to  be  entirely  replaced  in  the  Bengal  market  could 
be  produced  in  sufiicient  quantities  and  at  a reasonable  price  in 
India* 

(2)  That  for  this  purpose  Aden  should  be  treated  as  part  of  India."
Salt_Industry_India,14970,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines,"Aden  had  four  salt  works  out  of  which  three  were  in  Indian  hands, 
Aden  manufacturers  paid  groimd-rent  and  royalty  rent  to  Bombay 
Government  and  were  liable  to  Indian  income-tax."
Salt_Industry_India,14973,Salt anchor|Commodity circuits,no,no,,"Besides,  Aden  had  been  a 
pioneer  in  supplying  India  with  fine,  white  salt."
Salt_Industry_India,14975,Salt anchor|Commodity circuits,no,no,,"India  also  was  not  likely  to  be  able  to  dispense  with 
Aden  salt."
Salt_Industry_India,14980,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"(5)  That  the  greatest  public  advantages  would  be  derived  frommaking 
India  self-supporting,  if  the  Northern  India  Sources  were  deve- 
loped, so  that  the  Bengal  market  would  be  supplied  to  a large 
extent  by  rail-borne  rather  than  by  sea-borne  salt."
Salt_Industry_India,14983,Salt anchor|Commodity circuits,no,no,,"(ni)  Additional  business  for  Indian  steel,  iron  and  wagon  com- 
panies, and  a reduction  in  the  price  of  salt  at  the  Northern 
India  sources  as  a result  of  increased  production."
Salt_Industry_India,14984,Salt anchor|Commodity circuits,no,no,,"(iv)  The  advantages  that  would  follow  the  development  of  the 
supply  of  sea-borne  salt  of  Indian  origin  to  the  Bengal  markets 
they  definitely  pronounced  to  be  of  insufficient  importance 
from  the  national  point  of  view  to  justify  by  themselves  the 
placing  of  any  considerable  burden  on  the  Indian  consumer."
Salt_Industry_India,14985,Salt anchor|Commodity circuits,no,no,,"Indian  sea-borne  salt  was  only  to  be  encouraged  so  far  as  might 
be  necessary  to  make  up  any  deficiency  in  the  supply  ^ and 
without  undue  hardship  to  the  consumer."
Salt_Industry_India,14986,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines | government of india -[governs/Political economy]-> salt sources,"The  measures  advocated  by  the  Tariff  Board  for  giving  practical  effect 
to  their  conclusions  were,  briefly,  as  an  interim  measure,  the  immediate 
assumption  of  the  control  of  the  imports  of  salt  into  Bengal  by  the  Govern- 
ment, which  was  to  buy  all  the  salt  and  sell  it  at  standard  rates  and  ulti- 
mately the  constitution  of  a Marketing  Board,  subject  to  such  degree  of 
statutory  control  as  might  be  necessary  in  the  public  interests  for  regulat- 
ing the  salt  trade  throughout  India,  One  of  their  recommendations  was 
that  Government  should  undertake  a thorough  inquiry  into  the  potentiali- 
ties of  the  various  salt  sources  of  India."
Salt_Industry_India,14990,Salt anchor|Commodity circuits,no,no,,"Pitt,  late  General  Manager,  Salt  Range 
Division,  Khewra,  who  submitted  their  report  (Salt  Survey  Committee 
Report)  in  1931, 

C."
Salt_Industry_India,14992,Salt anchor|Commodity circuits,no,no,,"Tariff  Board  report  on  the  Salt  Industry  as 
also  the  report  of  the  Salt  ;Survey  Committee."
Salt_Industry_India,14993,Salt anchor|Commodity circuits|Political economy,no,no,,"After  the  two  reports  had 
been,  examined  by  the  Cornffiittee  set  up  by  the  Assembly,  that  Committee 
recommended  the  immediate  imposition  of  an  additional  duty  of  4|  annas 
per  mauj'id  on  all  salt  Indian  or  foreign  imported  by  sea  into  British  India, 


493 


It  also  recommended  that  the  executive  be  empowered  to  increase  , the  duty 
up  to  one  anna  per  maundj  if  further  fall  in  prices  of  foreign  imported 
salt  justified  it,  the  object  being  to  adjust  the  price  of  such  salt  plus  duty 
as  nearly  as  possible  to  the  level  of  the  fair  selling  price  as  defined  by  the 
Tariff  Bo.ard."
Salt_Industry_India,14995,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines,"The  Committee  further  recommended  that  a rebate  equal  to  the  addi- 
tional duty  should  be  granted  on  the  imported  Indian  salt,  on  the  producer 
undertaking  to  deliver  a stipulated  quantity  of  salt  to  the  Government  at 
any  time  at  the  fair  selling  price  fixed  by  tlie  Tariff  Board, 

The  proceeds  of  the  duty  which  would  amount  to  about  Rs."
Salt_Industry_India,14996,Salt anchor|Commodity circuits|Political economy,no,yes,government of india -[governs/Political economy]-> salt sources,"34  lakhs, 
were  to  be  ear-marked  for  the  development  of  Northern  India  Salt  Sources, 
for  investigation  into  the  development  of  other  sources,  for  example  in 
Bengal,  Bihar,  Orissa  and  generally  on  the  East  coast  and  for  any  measures 
necessary  to  secure  the  stabilisation  of  prices  such  as  the  establishment  of  a 
Marketing  Board  and  provision  of  working  capital  and  reserves  for  such  a 
Board,  Any  balance  of  the  proceeds  of  the  duty  was  to  be  distributed  to 
the  provinces  consuming  imported  salt  which  would  bear  the  burden  of  the 
extra  duty*  The  report  w'as  not  unanimous*  One  or  two  members  empha- 
tically dissented  from  the  report  in  the  interest  of  the  Bengal  consumer."
Salt_Industry_India,14998,Salt anchor|Commodity circuits|Political economy,no,no,,"D* — Salt  (Additional  Import  Duty)  Act,  1931 

The  recommendations  were  embodied  in  the  Salt  (Additional  Import 
Duty)  Act  No."
Salt_Industry_India,15000,Salt anchor|Commodity circuits|Political economy,no,no,,"Under  this  Act  a duty  of  Re*  0/4/6  per  maund  was  levied  on  all  salt  Indian  or 
foreign  imported  by  sea  into  British  India  and  a rebate  equal  to  this  was 
to  be  allowed  on  imported  Indian  salt,  Aden  being  considered  a part  of 
India*  Imports  by  land  from  the  Portuguese  and  French  India  too  were 
subject  to  this  duty*  Later  on  the  Act  was  extended  to  the  end  of  1932-33."
Salt_Industry_India,15001,Salt anchor|Commodity circuits|Route/place circuits,no,no,,"The  object  of  the  Act  was  to  stabilise  the  prices  of  salt,  to  assist  the 
Indian  Salt  Industry  against  foreign  competition  in  the  Bengal  market  and 
to  secure  to  the  Indian  manufacturer  an  economic  and  fair  selling  price 
for  the  salt  that  he  may  export  to  that  market."
Salt_Industry_India,15003,Salt anchor|Commodity circuits,no,no,,"They  argued  that  it  was  invidious  to  increase  the 
privations  of  the  consumers  in  East  India  merely  to  encourage  the  deve- 
lopment of  salt  manufacture  in  Western  India."
Salt_Industry_India,15004,Salt anchor|Commodity circuits|Political economy|Route/place circuits,no,no,,"The  effects  of  the  additional  duty  were  noticeable  within 
a few  months*  The  prices  of  salt  in  the  Calcutta  market 
were  stabilized  at  the  level  indicated  by  the  Tariff  Board."
Salt_Industry_India,15005,Salt anchor|Commodity circuits,no,no,,Imports  of  foreign  salt  declined.
Salt_Industry_India,15007,Salt anchor|Commodity circuits,no,no,,"demand  for  Indian  salt  in- 
creased* The  Tariff  Board^s  figure  of  Rs."
Salt_Industry_India,15012,Salt anchor|Commodity circuits|Political economy,no,yes,government of india -[governs/Political economy]-> salt sources,"On  the  1st  April  1931  the  Legislative  Assembly  adopted  a resolution 
sponsored  by  the  Finance  Member  under  which  seven-eighths  of  the  addi- 
tional import  duty  was  to  be  distributed  among  the  provinces  consuming 
imported  salt  and  the  balance  of  one-eighth  was  to  be  devoted  to  the 
development  of  Northern  India  Salt  sources  and  to  the  investigation  of 
the  possibility  of  development  of  other  sources  in  India."
Salt_Industry_India,15014,Salt anchor|Commodity circuits|Political economy,no,yes,government -[governs/Political economy]-> mandi | government -[governs/Political economy]-> salt mines | government of india -[governs/Political economy]-> mandi | government of india -[governs/Political economy]-> salt sources,"During  the  debate  on  the  above 
Resolution  in  the  Assembly  particular  stress  was  laid  on  the  desirability 
of  conducting  investigations  into  the  possibilities  of  salt  production  in 
Bengal*  The  Government  of  India  followed  up  this  suggestion  by  deputing 
Mr."
Salt_Industry_India,15016,Salt anchor|Commodity circuits,no,no,,"H*  Pitt,  the  then  General  Manager,  Salt  Range  Division,  Kliewra,  to 
make  the  necessary  investigations  in  Bengal  and  Orissa,  visiting  such 
places  as  might  appear  to  afford  opportunities  of  salt  production."
Salt_Industry_India,15017,Salt anchor|Commodity circuits|Political economy,no,no,,"Reference 
to  this  enquiry  and  to  Mr*  Pitt’s  recommendations  has  already  been 
made* 

E*— Salt  Additional  Import  Duty  (Extending)  Act,  1933 

The  Salt  Industry  Committee  of  the  Legislative  Assembly  further 
reviewed  the  position  of  the  industry  in  March  1933  and  recommended 
stabilization  of  price  level  at  Rs*  54/12/-  per  100  maunds  ex-ship  taking 
into  account  the  reduction  in  shipping  freight,  and  reduced  the  protective 
duty  to  2 annas  6 pies  per  maund  to  lighten  the  burden  on  the  consumers 
of  imported  salt*  The  proposal  was  adopted  and  embodied  in  the  Salt 
Additional  Import  Duty  (Extending)  Act,  1933,  which  came  into  force 
from  30th  March  1933*  This  reduction  of  extra  duty  did  not  result  in 
any  increase  in  imports  of  foreign  salt*  During  1933-34  imports  from 
Aden  and  the  Indian  sources  into  Bengal  increased  still  further  and  the 
share  of  the  foreign  countries  fell  from  30*74  per  cent  in  1932-33  to 
10*82  per  cent  in  1933-34."
Salt_Industry_India,15018,Salt anchor|Commodity circuits|Political economy,no,yes,government of india -[governs/Political economy]-> salt sources,"The  Salt  Industry  Committee  of  the  Legislative  Assembly  met  again 
in  February  1934  and  recommended  the  continuance  of  additional  protective 
duty  at  2 annas  6 pies  per  maund  and  the  stabilisation  of  price  level  at 
Rs*  50  per  100  maunds  instead  of  Rs*  54/12/0*  The  Act  was  accordingly  ex- 
tended up  to  30th  April  1935  with  this  modification  and  was  next  year 
further  extended  up  to  the  30th  April  1936* 

In  April  1936  the  Legislative  Assembly  passed  the  Bill  extending  by 
two  years  the  operation  of  the  Salt  (Additional  Import  Duty)  Act  of  1931 
subject  to  a reduction  of  the  rate  of  duty  to  one  and  a half  annas* 

F* — Indian  Sources — Potentialities  and  Development  Schemes 

(i)  Northern  India  Sources, — ^The  Tariff  Board  laid  great  emphasis 
on  the  development  of  the  Northern  India  Salt  Sources."
Salt_Industry_India,15019,Salt anchor|Commodity circuits,no,no,,"The  Board  were 
not  so  keen  on  the  sea-borne  salt  of  Indian  origin  as  on  the  rail-borne."
Salt_Industry_India,15021,Salt anchor|Commodity circuits,no,no,,"495 


L Khewra,-— The  Khewra  Mine  (now  in  Pakistan)  contains  huge  reserves 
of  salt  The  deposits  extend  over  a mile  and  are  over  600'  thick."
Salt_Industry_India,15026,Salt anchor|Commodity circuits,no,no,,"The  Salt  Survey  Committee, 
however,  were  doubtful  whether  this  output  could  be  maintained  for  long 
periods  by  the  present  labour  and  consequently  suggested  the  introduction 
of  machinery  to  bring  down  the  rates  of  excavation  to  as  low  a figure  as 
possible  to  enable  crushed  salt  to  compete  successfully  in  Bengal."
Salt_Industry_India,15027,Route/place circuits,no,no,,"A crusher  plant  was  installed  at  Khewra  and  it  was  proposed  to  raise 
the  output  to  45  lakhs  in  the  beginning,  30  lakhs  as  usual  for  the  Punjab 
market  and  15  lakhs  for  Bengal,  though  the  crusher  plant  was  designed 
to  deal  with  a total  output  of  60  lakhs."
