Source,Target,MappedRelation,Circuit,Weight,Confidence,Score,RawRelations,SourceType,TargetType,Books,Evidence
the route,the village of tatran on the cherchen-daria,connects_to,Route/place circuits,1.0,0.8,3.4931,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"It was of course abundantly evident that the route we had chosen was the only possible direction for us to travel in, since it would take us straight to our goal, the village of Tatran on the Cherchen-daria, a day's journey below the town of Cherchen."
the rulers of these hill states,the crown,disputes,Political economy,1.0,0.0,1.0931,disputes,GROUP,GROUP,Becoming_India,
the tibetans,the route to ladak,controls,Political economy,1.0,0.85,3.7431,controls,GROUP,LOCATION,CentralAsia_Tibet_Vol2,"The Tibetans declared we should have an escort all the way, and they undertook to procure us everything we wanted until we reached Ladak."
the tibetans,the yaggyu-rapga valley,governs,Political economy,1.0,0.8,3.5931,governs,GROUP,LOCATION,CentralAsia_Tibet_Vol2,"I pointed west, up the valley of the Yaggyu-rapga. "" It is impossible for you to advance that way,"" they asserted, ""you must go to the north-west."""
the tibetans,the nomads,trades_with,Commodity circuits,1.0,0.8,3.5931,trades_with,GROUP,GROUP,CentralAsia_Tibet_Vol2,"As we advanced the track grew broader and more distinctly marked ; but it was a remarkable fact that we never met any person travelling alone, either on horseback or on foot."
the water,salt,depends_on,Commodity circuits,1.0,0.9,6.7431,depends_on,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,The water was so heavily charged with salt that the drops which fell into the boat stiffened like stearine;
the week,namche bazar,connects_to,Route/place circuits,1.0,0.8,3.6931,connects_to,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,The week _ekly market at Namche Bazar
the yarkand-daria,the lake of choll-koll,connects_to,Route/place circuits,1.0,0.9,3.7931,connects_to,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"it was clearly nothing but a natural water-course, kept open by the alternate ebb and flow between the Yarkand-daria and the lake of Choll-koll."
these mountain communities,cash,trades_with,Commodity circuits,1.0,0.0,1.1931,trades_with,GROUP,CONCEPT,Becoming_India,
these people,irrigation,depends_on,Commodity circuits,1.0,0.75,3.6931,depends_on,GROUP,CONCEPT,CentralAsia_Tibet_Vol1,they might easily have irrigated their fields by digging rivulets from the river...
thousanns of mules,yarkand and ladakh,trades_with,Commodity circuits,1.0,0.8,3.4931,trades_with,COMMODITY,LOCATION,Mandi_Gazatteer,"They carry tobacco, tea, su!!'ar, coars(~ cloth and English-made piece-goods to Yarkand and on their I eturn bring ooarse woollen cloth and Cl!lrpetll, cAaras and spices from yarkand."
thudam,tibet,trades_with,Commodity circuits,1.0,0.8,6.4931,trades_with,CONCEPT,LOCATION,Traders_in_Highland_Nepal,"Thudam people used to purchase wool in Tibet, and many ofthe women were engaged in spinning and weaving."
thugje monastery,tsering samphel,supplies,Commodity circuits,1.0,0.0,1.1431,supplies,GROUP,CONCEPT,Rupshu,
tibet,dolpo and mugu,connects_to,Route/place circuits,1.0,0.85,6.6431,connects_to,LOCATION,LOCATION,Traders_in_Highland_Nepal,The modest level of trade established after the period of almost complete disruption in the years 1959-62 is likely to enable the people of such areas as Dolpo and Mugu to survive without the need for a drastic restructuring of their economy.
tibet,peoples from different areas of that great tibetosphere,connects_to,Route/place circuits,1.0,0.9,6.7931,connects_to,LOCATION,GROUP,Santiago_Lazcano,"The permanent connection with other peoples from different areas of that great Ti-betosphere maintained the social, cultural, linguistic and religious ties with them..."
tibet,export of female yak,controls,Political economy,1.0,0.9,6.7931,controls,LOCATION,CONCEPT,Traders_in_Highland_Nepal,The export of female yak from Tibet is forbidden.
tibet,mining and minerals,depends_on,Commodity circuits,1.0,0.8,6.4931,depends_on,LOCATION,COMMODITY,Memo_Relations_with_Tibet,"Their mines and minerals are capable of opening to them such inexhaustible sources 01 wealth, a s  to be alone sufficient to purchase everything of which they stand in need."
tibet,moradabad,depends_on,Commodity circuits,1.0,0.85,6.6431,depends_on,LOCATION,CONCEPT,Himalayan_Gazatteer,"In 1815 Dr. Rutherford, who had charge of the Company's investment in Moradabad, proposed his depotation to Tibet with a view to open up the trade between the Company and the natives of that country."
tibet,supply of water,depends_on,Commodity circuits,1.0,0.0,4.0931,depends_on,LOCATION,CONCEPT,Gutenberg_EBook,
tibet,british,disputes,Political economy,1.0,0.85,6.8431,disputes,LOCATION,GROUP,Memo_Relations_with_Tibet,that the Tibetans had refused to receive a mission which the British had agreed to let us send;
tibet,highlands,governs,Political economy,1.0,0.9,6.7931,governs,LOCATION,CONCEPT,CentralAsia_Tibet_Vol2,"Highlands, Tibetan. See TIBET,"
tibet,lower tarim,governs,Political economy,1.0,0.9,6.7931,governs,LOCATION,CONCEPT,CentralAsia_Tibet_Vol2,"' detains Tibetan shepherds, of Lower Tarim..."
tibet,monasteries,governs,Political economy,1.0,0.9,6.8431,governs,LOCATION,GROUP,Memo_Relations_with_Tibet,"The buildings of Tibet, the monasteries and forts, are more remarkable for their soliditv and strength than for their beauty."
tibet,shafis or tibetan councillors,governs,Political economy,1.0,0.8,6.4931,governs,LOCATION,LOCATION,Memo_Relations_with_Tibet,that the Shafis or Tibetan councillors now in Chumbi are wholly incompetent to affix their signatures.
tibet,tawang district,governs,Political economy,1.0,0.8,6.5431,governs,LOCATION,LOCATION,Report_On_Tibet_1903,The country is now governed in the recognized manner by Jongpons deputed from Lha~a.
tibet,yo-yul,governs,Political economy,1.0,0.8,6.4931,governs,LOCATION,CONCEPT,Report_On_Tibet_1903,"Yo-yul, although practically independent, is nominally subject to Ll~asa and must be included in Tibetau territory."
tibet,china,trades_with,Commodity circuits,1.0,0.6,6.3931,trades_with,LOCATION,LOCATION,Report_On_Tibet_1903,...returns are kept and the trade is registered; but elsewhere no statistics are forthcoming... The inland trade of Tibet is focuesed at the great markets of Lhasa and Shigatse...
tibet,india,trades_with,Commodity circuits,2.0,0.7,7.1986,trades_with,LOCATION,LOCATION,Report_On_Tibet_1903,"...returns are kept and the trade is registered; but elsewhere no statistics are forthcoming... The inland trade of Tibet is focuesed at the great markets of Lhasa and Shigatse... | The annual value of the trade of Tibet with India is some thirty lakhs of rupees (J2,200,000)"
tibet,ladakh,trades_with,Commodity circuits,1.0,0.8,7.2431,trades_with,LOCATION,LOCATION,J&K_Gazatteer_1909,its intimate relations with LadHkh
tibet,neighbouring countries,trades_with,Commodity circuits,1.0,0.6,5.8931,trades_with,LOCATION,CONCEPT,Report_On_Tibet_1903,"...in the case of India, it is true, returns are kept and the trade is registered; but elsewhere no statistics are forthcoming... The inland trade of Tibet is focuesed at the great markets of Lhasa and Shigatse..."
tibet,nepal,trades_with,Commodity circuits,1.0,0.9,7.1431,trades_with,LOCATION,LOCATION,Traders_in_Highland_Nepal,Other commodities regularly exported to Tibet were... and Imports from Tibet included...
tibet,outside articles of commerce,trades_with,Commodity circuits,1.0,0.7,6.1931,trades_with,LOCATION,CONCEPT,Memo_Relations_with_Tibet,"And if they do not of their own accord open more mines, they will probably within the next few years be driven into it by the [orceo~ outside pressure, from the north at an). 3'"
tibet,pashm,trades_with,Commodity circuits,1.0,0.0,4.2931,trades_with,LOCATION,COMMODITY,Ladakh,
tibet,rampur,trades_with,Commodity circuits,1.0,0.0,4.0931,trades_with,LOCATION,LOCATION,Gutenberg_EBook,
tibet baqals,pashm,governs,Political economy,1.0,0.0,1.3931,governs,GROUP,COMMODITY,Ladakh,
tibet baqals,pashm,trades_with,Commodity circuits,1.0,0.0,1.3931,trades_with,GROUP,COMMODITY,Ladakh,
tibetan authorities,bhotiyas,taxes,Political economy,1.0,0.9,4.6931,taxes,GROUP,GROUP,Himalayan_Gazatteer,The taxes paid by them to the foreign Government were formally recognised by their flindu rulers in both districts.
tibetan changpas,salt,transports_via,Route/place circuits,1.0,0.0,4.0431,transports_via,GROUP,COMMODITY,Rupshu,
tibetan dynasty,ladakh,governs,Political economy,1.0,0.0,1.8431,governs,GROUP,LOCATION,Ladakh,
tibetan government,bhotiyas,governs,Political economy,1.0,0.9,4.6931,governs,GROUP,GROUP,Himalayan_Gazatteer,"It does not appear that this Government ever originates any inquiry into crimes or offences committed by the Bhotiyas elsewhere than in Hundes ; nor does it delegate any power, judicial or fiscal, to the Bhotiya village functionaries."
tibetan government,rupshu nomads,licenses,Political economy,1.0,0.9,3.9431,licenses,GROUP,GROUP,Santiago_Lazcano,Only in one case were those coming from across the border allowed to collect their own salt: the nomads of the Rupshu (western end of the Changthang Plateau entering Ladakh) had an agreement with the Tibetan government that allowed them to collect on Mimdum and Gyaltse lakes.
tibetan government officials,offices held by laymen or monks,governs,Political economy,1.0,0.8,3.4931,governs,GROUP,GROUP,Report_On_Tibet_1903,"Each rank is distinguished by a different *'button' after the Chinese fashion, but tliese buttons are worn only by lay-officials."
tibetan herdsmen,dolpo villagers,trades_with,Commodity circuits,1.0,0.8,3.5431,trades_with,GROUP,GROUP,Traders_in_Highland_Nepal,"Some of these Tibetan herdsmen came every autumn to the same Dolpo villages, bringing with them salt to barter for grain."
tibetan herdspeople,foodgrains,supplies,Commodity circuits,1.0,0.0,1.1931,supplies,GROUP,COMMODITY,Ladakh,
tibetan horsemen,horses,controls,Political economy,1.0,0.9,4.0431,controls,GROUP,COMMODITY,CentralAsia_Tibet_Vol2,"All our firearms were loaded and ready for use, and our dogs tied up close beside the horses."
tibetan horses,tea,trades_with,Commodity circuits,1.0,0.0,1.4931,trades_with,COMMODITY,COMMODITY,Salt_routes_and_barter_caravans_in_the_H,
tibetan mountains,kashmiri goat,supplies,Commodity circuits,1.0,0.9,3.7931,supplies,LOCATION,LOCATION,J&K_Gazatteer_1909,"The shawl was made of the finest wool (paskm), obtained from the goats of the Tibetan mountains, the best material coming from the Tian Shan (Celestial Mountains) and Ush Tarfan."
tibetan partners,salt,trades_with,Commodity circuits,1.0,0.0,4.0431,trades_with,GROUP,COMMODITY,Salt_routes_and_barter_caravans_in_the_H,
tibetan pontiffs,authority,governs,Political economy,1.0,0.0,1.0931,governs,LOCATION,CONCEPT,Ladakh,
tibetan populations,salt,monopolizes,Political economy,1.0,0.8,6.4931,monopolizes,LOCATION,COMMODITY,Traders_in_Highland_Nepal,"Later most people of Baragaon became economically dependent on the Thakalis of Tukche, who then monopolized the salt-trade with Tibet."
tibetan populations,tibet,monopolizes,Political economy,1.0,0.8,6.5431,monopolizes,LOCATION,LOCATION,Traders_in_Highland_Nepal,"Later most people of Baragaon became economically dependent on the Thakalis of Tukche, who then monopolized the salt-trade with Tibet."
tibetan refugees,enormous herds of yak and sheep,controls,Political economy,1.0,0.9,3.7931,controls,LOCATION,COMMODITY,Traders_in_Highland_Nepal,The arrival of so many animals led to the rapid exhaustion of pastures with the result that not only most of the refugee cattle but also a large part of the local livestock died of starvation.
tibetan salt,bhotia economy,supplies,Commodity circuits,1.0,0.9,4.5931,supplies,COMMODITY,CONCEPT,TransHimalayan_Traders_Fisher,without which the Bhotia economy would completely collapse and the Tarangpurians would be unable to barter for salt of any kind...
tibetan salt,"farmers in lo, dolpo, and baragaon",supplies,Commodity circuits,1.0,0.7,3.9931,supplies,COMMODITY,GROUP,Traders_in_Highland_Nepal,"For it was mainly this trade which enabled him to acquire such victuals as rice, tea and sugar."
tibetan salt,grain,trades_with,Commodity circuits,1.0,0.85,5.2931,trades_with,COMMODITY,COMMODITY,Traders_in_Highland_Nepal,those who carried supplies of Tibetan salt along tortuous caravan routes across the Himalayan main range were sure of being able to barter this essential commodity for many times its volume in grain.
tibetan salt,indian salt,trades_with,Commodity circuits,1.0,0.8,4.6431,trades_with,COMMODITY,COMMODITY,Traders_in_Highland_Nepal,Until the late 1950s Tibetan salt could still compete with Indian salt in the regions of Pokhara and Baglung...
tibetan salt,thak khola,trades_with,Commodity circuits,1.0,0.85,4.5431,trades_with,COMMODITY,LOCATION,Traders_in_Highland_Nepal,"Such Tibetan salt as still reaches Thak Khola is imported only for local consumption, and the grain/salt-trade is operated mainly by the people of Mustang and by Rhamba refugees, who have settled in Baragaon and use Mustang men as their agents for all business deals inside Tibet."
